employee_id,name,hire_date,exit_date,status,department,role_family,role_level,job_title,salary,compa_ratio,gender,age_band,cultural_background,contract_type,hipo_flag,promotion_eligible,manager_id,hire_source,legacy_entity_code,data_source_system,days_to_fill,tenure_months,acting_appointment,exit_date_log,exit_type,stated_exit_reason,notice_period_served,regrettable_flag,performance_band_at_exit,salary_at_exit,manager_id_at_exit,pathway,exit_dt,is_leaver,voluntary,regrettable,cutoff,last_manager_effectiveness,last_psychological_safety,last_recognition,last_career_development,last_senior_leadership_trust,last_purpose_meaning,last_wellbeing,last_confidence_in_role_future,mean_manager_effectiveness,mean_psychological_safety,mean_recognition,mean_career_development,mean_senior_leadership_trust,mean_purpose_meaning,mean_wellbeing,mean_confidence_in_role_future,slope_manager_effectiveness,slope_psychological_safety,slope_recognition,slope_career_development,slope_senior_leadership_trust,slope_purpose_meaning,slope_wellbeing,slope_confidence_in_role_future,waves_offered,waves_answered,nonresponse_rate,ever_nonresponder,answered_final_wave,went_silent,last_engagement_index,mean_engagement_index,slope_engagement_index,n_reviews,last_rating_num,mean_rating_num,first_rating_num,last_goal,mean_goal,first_goal,n_promo_rec,ever_promo_rec,last_promo_rec,n_reviewers,rating_delta,goal_delta,top_performer,mgr_span,mgr_team_vol_rate,mgr_team_hipo_share,mgr_rated_effectiveness,mgr_departed,peer_median_salary,salary_vs_peer,peer_median_compa,compa_vs_peer,underpaid,tenure_years,hipo
E04997,Sean Cochran,2007-10-13,,active,Technology,Client-Advisory,1,Client Service Officer,84800.0,0.99,Male,55-59,Anglo-Australian,Full-time,False,False,E02259,direct,NovaCorp-Origin,WorkdayHR,80.0,221,False,,,,,,,,,,,False,0,0,2025-12-31,3.16,2.4,1.56,3.89,3.33,3.6,2.38,3.42,3.6159999999999997,3.232,1.7259999999999998,3.718,3.6340000000000003,3.5980000000000003,3.9840000000000004,3.116,-0.21899999999999994,-0.31399999999999995,-0.18999999999999995,0.258,-0.16799999999999998,-0.229,-0.4629999999999999,-0.06099999999999994,5.0,5.0,0.0,0.0,True,0.0,2.9675000000000002,3.3280000000000003,-0.17324999999999996,3.0,3.0,3.0,3.0,73.4,64.96666666666667,58.9,0.0,False,False,1.0,0.0,14.500000000000007,0.0,2.0,0.0,0.5,3.7005,0,99600.0,0.8514056224899599,0.96,0.030000000000000027,0,18.416666666666668,0
E04998,Randy Martin,2007-10-13,,active,Corporate Operations,Corporate-Support,4,"Director, Corporate Operations",306200.0,0.96,Male,40-44,Anglo-Australian,Full-time,False,False,E12280,referral,NovaCorp-Origin,WorkdayHR,86.0,221,False,,,,,,,,,,,False,0,0,2025-12-31,2.4,2.36,1.49,2.48,4.05,2.63,2.7,1.28,2.642,3.106,2.622,2.84,3.9659999999999997,2.722,2.8760000000000003,2.504,-0.0669999999999999,-0.3070000000000001,-0.3220000000000001,0.007999999999999919,0.15099999999999997,-0.05999999999999996,0.2020000000000001,-0.3519999999999999,5.0,5.0,0.0,0.0,True,0.0,2.42375,2.9097500000000003,-0.093375,3.0,3.0,3.6666666666666665,3.0,71.2,69.83333333333333,57.4,0.0,False,False,1.0,0.0,13.800000000000004,0.0,2.0,0.0,0.0,3.0309999999999997,0,300000.0,1.0206666666666666,0.98,-0.020000000000000018,0,18.416666666666668,0
E04999,Margaret Moody,2007-10-16,,active,Retail Banking,Technology,1,Senior Engineer,136700.0,0.99,Non-binary,50-54,Anglo-Australian,Full-time,False,True,E02157,agency,NovaCorp-Origin,WorkdayHR,73.0,221,False,,,,,,,,,,,False,0,0,2025-12-31,2.87,1.6,2.67,4.05,1.0,4.86,2.75,2.83,3.444,2.366,3.278,3.604,1.376,4.506,2.4699999999999998,3.118,-0.10399999999999991,-0.37299999999999994,-0.21600000000000003,0.21099999999999994,0.028000000000000025,0.28400000000000014,0.03200000000000003,-0.22099999999999992,5.0,5.0,0.0,0.0,True,0.0,2.8287500000000003,3.0202499999999994,-0.044874999999999964,3.0,3.0,3.6666666666666665,3.0,70.1,67.23333333333333,55.9,0.0,False,False,1.0,0.0,14.199999999999996,0.0,2.0,0.0,0.0,3.981,0,101300.0,1.3494570582428431,0.96,0.030000000000000027,0,18.416666666666668,0
E05000,Laura Hurst,2007-10-16,,active,Retail Banking,Operations-Processing,1,Analyst,96900.0,0.99,Female,45-49,East Asian,Full-time,False,True,E02110,agency,NovaCorp-Origin,WorkdayHR,39.0,221,False,,,,,,,,,,,False,0,0,2025-12-31,3.02,3.31,3.64,3.33,4.12,2.12,2.34,2.93,2.5425,3.6350000000000002,2.6225,3.0975,3.165,2.395,2.5575,3.0175,0.1962857142857142,0.03371428571428591,0.43514285714285716,-0.007714285714285601,0.6005714285714286,-0.23142857142857137,-0.01114285714285726,0.13057142857142864,5.0,4.0,0.19999999999999996,1.0,True,0.0,3.1012500000000003,2.8790625,0.14325000000000004,3.0,3.0,3.6666666666666665,3.0,49.4,75.16666666666667,82.3,0.0,False,False,1.0,0.0,-32.9,0.0,2.0,0.0,0.0,3.20125,0,101300.0,0.9565646594274433,0.96,0.030000000000000027,0,18.416666666666668,0
E05002,Charles Finley,2007-10-22,,active,Insurance,Client-Advisory,2,"Manager, Insurance",145500.0,0.84,Male,50-54,Latin American,Full-time,False,False,E05757,graduate,NovaCorp-Origin,WorkdayHR,19.0,221,False,,,,,,,,,,,False,0,0,2025-12-31,3.29,2.2,4.04,1.42,4.25,2.69,3.55,2.87,2.8200000000000003,2.5225,4.225,2.1125,3.52,2.4375,3.975,2.855,0.31799999999999995,-0.10799999999999992,0.015999999999999924,-0.33100000000000007,0.259,-0.004999999999999982,-0.24600000000000008,-0.03599999999999994,5.0,4.0,0.19999999999999996,1.0,True,0.0,3.0387500000000003,3.0584375,-0.01662500000000002,3.0,3.0,4.0,4.0,83.7,85.43333333333334,78.0,0.0,False,False,1.0,-1.0,5.700000000000003,0.0,4.0,0.0,0.25,3.2273333333333336,0,130650.0,1.113662456946039,0.91,-0.07000000000000006,1,18.416666666666668,0
E05003,Jesse Edwards,2007-10-24,,active,Retail Banking,Operations-Processing,1,Senior Analyst,130800.0,0.99,Male,35-39,Maori/Aboriginal & Torres Strait Islander,Fixed-term,False,False,E14326,referral,NovaCorp-Origin,WorkdayHR,66.0,221,False,,,,,,,,,,,False,0,0,2025-12-31,2.03,3.19,3.47,3.14,3.66,2.67,3.72,3.16,2.9924999999999997,2.9,3.705,3.19,4.1274999999999995,2.7425,4.205,3.51,-0.4785714285714285,0.22628571428571434,-0.015428571428571505,-0.14057142857142851,-0.21971428571428586,-0.09000000000000016,-0.3114285714285714,-0.16799999999999998,5.0,4.0,0.19999999999999996,1.0,True,0.0,3.13,3.4215624999999994,-0.14967857142857144,3.0,3.0,4.0,5.0,71.2,80.06666666666666,100.0,0.0,False,False,1.0,-2.0,-28.799999999999997,0.0,1.0,0.0,0.0,2.9924999999999997,0,101300.0,1.2912142152023691,0.96,0.030000000000000027,0,18.416666666666668,0
E05004,Nathan Serrano,2007-10-25,,active,Corporate Operations,Operations-Processing,1,Senior Analyst,118500.0,0.99,Male,50-54,Prefer not to say,Full-time,False,True,E00202,direct,NovaCorp-Origin,WorkdayHR,77.0,221,False,,,,,,,,,,,False,0,0,2025-12-31,3.02,5.0,4.31,4.01,2.2,4.9,4.14,1.0,2.9699999999999998,4.355,3.9399999999999995,3.58,2.49,4.905,3.59,1.28,0.10000000000000009,1.29,0.7399999999999998,0.8599999999999999,-0.5799999999999996,-0.009999999999999787,1.0999999999999996,-0.56,5.0,2.0,0.6,1.0,False,1.0,3.5725,3.3887500000000004,0.3675,3.0,3.0,2.6666666666666665,3.0,68.4,60.699999999999996,66.3,0.0,False,False,1.0,0.0,2.1000000000000085,0.0,5.0,0.0,0.0,2.3446,0,102400.0,1.1572265625,0.96,0.030000000000000027,0,18.416666666666668,0
E05005,Anthony Steele,2007-10-27,,active,Wealth Management,Operations-Processing,1,Analyst,101200.0,1.02,Male,45-49,Anglo-Australian,Part-time,False,False,E03906,agency,NovaCorp-Origin,WorkdayHR,79.0,221,False,,,,,,,,,,,False,0,0,2025-12-31,2.5,4.2,2.65,4.16,2.28,1.0,2.81,1.87,1.8719999999999999,3.554,2.532,3.6159999999999997,3.1759999999999997,1.314,2.606,1.9120000000000001,0.052000000000000046,0.16400000000000006,0.08999999999999994,0.14300000000000007,-0.25699999999999995,-0.13399999999999998,-0.04200000000000008,-0.2,5.0,5.0,0.0,0.0,True,0.0,2.68375,2.57275,-0.022999999999999986,3.0,3.0,3.0,3.0,69.9,56.666666666666664,54.1,0.0,False,False,1.0,0.0,15.800000000000004,0.0,2.0,0.0,0.0,1.8719999999999999,0,100400.0,1.0079681274900398,0.96,0.06000000000000005,0,18.416666666666668,0
E05007,Kevin Torres,2007-10-28,,active,Insurance,Client-Advisory,2,"Manager, Insurance",164800.0,1.02,Male,40-44,Anglo-Australian,Full-time,False,True,E02559,agency,NovaCorp-Origin,WorkdayHR,72.0,221,False,,,,,,,,,,,False,0,0,2025-12-31,4.83,3.08,3.29,3.62,3.16,3.53,2.42,4.37,4.5225,1.8675000000000002,3.5475000000000003,3.075,2.805,3.75,2.285,3.3425000000000002,0.12699999999999995,0.44400000000000006,0.07700000000000014,0.30599999999999994,-0.009999999999999964,-0.254,0.03599999999999994,0.39,5.0,4.0,0.19999999999999996,1.0,True,0.0,3.5375,3.149375,0.13949999999999999,3.0,1.0,2.3333333333333335,3.0,28.2,44.46666666666667,53.8,0.0,False,False,1.0,-2.0,-25.599999999999998,0.0,9.0,0.1111111111111111,0.0,3.806770833333333,0,130650.0,1.261385380788366,0.91,0.10999999999999999,0,18.416666666666668,0
E05008,Brendan Smith,2007-10-28,,active,Technology,Management,2,"Manager, Technology",153500.0,0.98,Male,40-44,European (non-Anglo),Full-time,False,False,E01494,referral,NovaCorp-Origin,WorkdayHR,79.0,221,False,,,,,,,,,,,False,0,0,2025-12-31,3.24,3.11,5.0,2.54,2.97,3.77,3.23,5.0,3.4,2.7359999999999998,4.898,2.8939999999999997,3.6119999999999997,3.368,2.8240000000000003,4.918,-0.15399999999999991,0.04699999999999997,0.007000000000000029,-0.02399999999999993,-0.22399999999999992,-0.004999999999999982,0.17400000000000002,-0.005000000000000071,5.0,5.0,0.0,0.0,True,0.0,3.6075,3.58125,-0.022999999999999972,3.0,3.0,2.6666666666666665,2.0,75.9,57.96666666666667,45.0,0.0,False,False,1.0,1.0,30.900000000000006,0.0,4.0,0.0,0.25,3.18825,0,130900.0,1.1726508785332315,0.91,0.06999999999999995,0,18.416666666666668,0
E05009,Francisco Johns,2007-10-29,,active,Corporate Operations,Client-Advisory,4,"Director, Corporate Operations",300000.0,0.79,Male,50-54,South Asian,Full-time,True,False,E10112,direct,NovaCorp-Origin,WorkdayHR,63.0,221,False,,,,,,,,,,,False,0,0,2025-12-31,2.89,2.01,3.28,3.64,2.63,1.81,3.16,2.1,2.5025,2.5775,2.7275,4.07,3.8274999999999997,2.5625,2.16,2.165,0.06999999999999998,-0.2231428571428572,0.152857142857143,-0.16228571428571428,-0.612857142857143,-0.3277142857142858,0.43885714285714295,-0.19828571428571432,5.0,4.0,0.19999999999999996,1.0,True,0.0,2.69,2.8240625,-0.10782142857142858,3.0,4.0,4.0,4.0,79.7,66.2,60.7,2.0,True,True,1.0,0.0,19.0,1.0,11.0,0.0,0.09090909090909091,3.3975000000000004,0,300000.0,1.0,0.98,-0.18999999999999995,1,18.416666666666668,1
E05010,Victor Ramirez,2007-10-30,2025-01-08,departed,Risk & Compliance,Operations-Processing,4,"Director, Risk & Compliance",315500.0,0.89,Male,45-49,South Asian,Full-time,True,False,E03057,acquisition,NovaCorp-Origin,WorkdayHR,75.0,209,False,2025-01-08,voluntary,Better opportunity,False,True,Meets Expectations,315500.0,E03057,pull,2025-01-08,True,1,1,2025-01-08,2.86,4.51,2.91,3.27,4.68,4.9,4.87,3.93,3.11,3.905,3.005,3.3600000000000003,4.699999999999999,4.6850000000000005,4.655,3.76,-0.5,1.21,-0.18999999999999995,-0.18000000000000016,-0.040000000000000036,0.4300000000000006,0.4299999999999997,0.3400000000000003,3.0,2.0,0.33333333333333337,1.0,False,1.0,3.9912499999999995,3.8975,0.18750000000000006,2.0,5.0,4.0,3.0,72.0,68.0,64.0,0.0,False,False,1.0,2.0,8.0,1.0,10.0,0.1,0.1,3.36405,0,288050.0,1.0952959555632702,0.975,-0.08499999999999996,1,17.416666666666668,1
E05011,Nicole Thompson,2007-10-30,,active,Technology,Operations-Processing,2,"Manager, Technology",157200.0,0.99,Female,55-59,Southeast Asian,Full-time,False,False,E12725,agency,NovaCorp-Origin,WorkdayHR,26.0,221,False,,,,,,,,,,,False,0,0,2025-12-31,2.84,3.66,4.24,3.49,4.25,5.0,1.7,4.13,2.2125,3.8275,4.615,3.42,4.295,4.6225000000000005,2.54,3.855,0.28371428571428564,-0.06085714285714293,-0.0394285714285713,0.09600000000000009,-0.13200000000000012,0.2677142857142856,-0.3531428571428571,0.12857142857142836,5.0,4.0,0.19999999999999996,1.0,True,0.0,3.66375,3.6734375,0.02382142857142853,3.0,3.0,4.0,4.0,67.7,73.16666666666667,70.3,0.0,False,False,1.0,-1.0,-2.5999999999999943,0.0,6.0,0.0,0.16666666666666666,3.5972500000000003,0,130900.0,1.200916730328495,0.91,0.07999999999999996,0,18.416666666666668,0
E05013,Bryan Smith,2007-11-01,,active,Corporate Operations,Risk-Compliance,3,"Senior Manager, Corporate Operations",199600.0,0.96,Male,50-54,Prefer not to say,Full-time,False,False,E04315,direct,NovaCorp-Origin,WorkdayHR,52.0,221,False,,,,,,,,,,,False,0,0,2025-12-31,2.81,1.66,4.45,4.62,4.39,4.42,3.51,2.24,3.4375,2.6,4.595,3.9725,3.5774999999999997,3.8175,3.3075,2.1550000000000002,-0.32100000000000006,-0.5700000000000001,0.04800000000000022,0.5030000000000001,0.3969999999999999,0.37699999999999995,0.11699999999999981,0.06000000000000005,5.0,4.0,0.19999999999999996,1.0,True,0.0,3.5125,3.4328125000000003,0.07637499999999998,3.0,4.0,3.6666666666666665,2.0,87.0,76.7,57.3,1.0,True,False,1.0,2.0,29.700000000000003,1.0,21.0,0.047619047619047616,0.09523809523809523,3.105962962962963,0,197500.0,1.010632911392405,0.94,0.020000000000000018,0,18.416666666666668,0
E05014,Mark Miller,2007-11-05,2025-10-24,departed,Risk & Compliance,Operations-Processing,1,Processing Officer,70500.0,0.78,Male,45-49,Anglo-Australian,Full-time,True,False,E09343,agency,NovaCorp-Origin,WorkdayHR,52.0,218,False,2025-10-24,involuntary,Involuntary - restructure,False,False,Meets Expectations,70500.0,E09343,push,2025-10-24,True,0,0,2025-10-24,3.29,2.97,3.28,2.34,4.36,2.54,2.11,1.59,2.815,2.63,2.5175,2.4875,4.1475,2.6325,2.94,2.105,0.10800000000000018,-0.13800000000000007,0.40099999999999997,-0.18900000000000006,0.17900000000000027,-0.263,-0.30399999999999994,-0.1339999999999998,5.0,4.0,0.19999999999999996,1.0,False,1.0,2.8099999999999996,2.7843750000000003,-0.04249999999999993,3.0,4.0,4.0,3.0,83.3,76.8,61.5,2.0,True,True,1.0,1.0,21.799999999999997,1.0,2.0,0.0,0.5,3.0205,0,100000.0,0.705,0.96,-0.17999999999999994,1,18.166666666666668,1
E05015,Allison Miller,2007-11-06,,active,Insurance,Corporate-Support,1,Senior Specialist,140400.0,1.04,Female,40-44,Southeast Asian,Full-time,False,True,E01950,direct,NovaCorp-Origin,WorkdayHR,73.0,221,False,,,,,,,,,,,False,0,0,2025-12-31,3.05,4.17,2.9,2.16,3.05,4.12,3.3,3.34,3.5200000000000005,3.974,3.2600000000000002,2.63,3.6020000000000003,4.558,3.4519999999999995,3.428,-0.18599999999999994,0.08899999999999988,-0.261,-0.1879999999999999,-0.30200000000000016,-0.17999999999999988,-0.06600000000000002,0.21999999999999992,5.0,5.0,0.0,0.0,True,0.0,3.26125,3.553,-0.10925000000000001,3.0,3.0,3.6666666666666665,4.0,72.5,69.60000000000001,78.0,1.0,True,False,1.0,-1.0,-5.5,0.0,2.0,0.0,0.0,3.60625,0,102500.0,1.3697560975609757,0.96,0.08000000000000007,0,18.416666666666668,0
E05016,Ashlee Perez,2007-11-07,,active,Wealth Management,Client-Advisory,1,Client Service Officer,77400.0,1.06,Female,55-59,Anglo-Australian,Full-time,False,False,E02800,agency,NovaCorp-Origin,WorkdayHR,27.0,220,False,,,,,,,,,,,False,0,0,2025-12-31,2.11,3.04,4.16,3.08,3.03,2.79,4.34,4.11,2.5425,2.8825000000000003,4.69,3.69,3.485,3.0675,3.6574999999999998,4.1675,-0.13857142857142862,0.10257142857142867,-0.08571428571428581,-0.16571428571428554,-0.1788571428571431,-0.3105714285714287,0.2414285714285714,-0.27628571428571413,5.0,4.0,0.19999999999999996,1.0,True,0.0,3.3325,3.5228125,-0.10146428571428573,3.0,5.0,4.333333333333333,5.0,92.6,86.53333333333335,100.0,0.0,False,False,1.0,0.0,-7.400000000000006,1.0,1.0,0.0,0.0,2.5425,0,100400.0,0.7709163346613546,0.96,0.10000000000000009,0,18.333333333333332,0
E05017,James Vazquez,2007-11-08,,active,Technology,Corporate-Support,1,Graduate,55000.0,1.07,Male,45-49,Anglo-Australian,Full-time,False,False,E01928,direct,NovaCorp-Origin,WorkdayHR,41.0,220,False,,,,,,,,,,,False,0,0,2025-12-31,2.99,3.63,2.04,2.77,4.44,3.32,3.22,1.98,3.3375,3.87,2.74,3.5774999999999997,3.7800000000000002,3.3175,4.0600000000000005,2.8,-0.1934285714285713,-0.02742857142857125,-0.25257142857142845,-0.42542857142857143,0.15542857142857136,0.032857142857142814,-0.3097142857142857,-0.44000000000000017,5.0,4.0,0.19999999999999996,1.0,True,0.0,3.04875,3.4353124999999998,-0.18253571428571427,3.0,3.0,2.3333333333333335,1.0,74.3,58.5,44.9,0.0,False,False,1.0,2.0,29.4,0.0,2.0,0.0,0.5,3.31675,0,99600.0,0.5522088353413654,0.96,0.1100000000000001,0,18.333333333333332,0
E05018,Matthew Mullins,2007-11-08,,active,Technology,Corporate-Support,1,Senior Specialist,128600.0,0.93,Male,50-54,Anglo-Australian,Full-time,True,False,E00362,referral,NovaCorp-Origin,WorkdayHR,33.0,220,False,,,,,,,,,,,False,0,0,2025-12-31,3.68,2.98,2.3,4.42,5.0,3.68,3.12,3.52,4.1160000000000005,2.562,2.984,3.41,4.128,3.3560000000000003,3.594,3.3600000000000003,0.07600000000000007,-0.06000000000000005,-0.5349999999999999,0.409,0.2200000000000001,0.28099999999999997,-0.24299999999999997,-0.238,5.0,5.0,0.0,0.0,True,0.0,3.5875000000000004,3.4387500000000006,-0.011249999999999975,3.0,3.0,4.0,5.0,68.6,76.56666666666666,89.3,1.0,True,False,1.0,-2.0,-20.700000000000003,0.0,5.0,0.0,0.2,4.476222222222223,0,99600.0,1.2911646586345382,0.96,-0.029999999999999916,0,18.333333333333332,1
E05019,Dawn Rodgers,2007-11-10,,active,Wealth Management,Corporate-Support,1,Graduate,64800.0,0.93,Female,45-49,Anglo-Australian,Full-time,False,False,E09089,direct,NovaCorp-Origin,WorkdayHR,38.0,220,False,,,,,,,,,,,False,0,0,2025-12-31,2.08,4.47,4.28,2.82,3.11,3.11,5.0,2.97,2.0966666666666667,3.9,4.183333333333334,2.9899999999999998,3.233333333333333,3.233333333333333,4.483333333333333,3.216666666666667,-0.03142857142857159,0.31285714285714233,0.11928571428571391,-0.10714285714285754,-0.054285714285714784,-0.026428571428571947,0.3142857142857138,-0.0721428571428574,5.0,3.0,0.4,1.0,False,1.0,3.48,3.4170833333333333,0.0568749999999996,3.0,3.0,3.6666666666666665,5.0,89.6,83.96666666666665,87.8,1.0,True,False,1.0,-2.0,1.7999999999999972,0.0,6.0,0.0,0.0,3.7143333333333333,0,100400.0,0.6454183266932271,0.96,-0.029999999999999916,0,18.333333333333332,0
E05020,Mr. Johnathan Galloway,2007-11-10,,active,Corporate Operations,Client-Advisory,1,Client Service Officer,73900.0,1.01,Non-binary,50-54,Prefer not to say,Full-time,False,True,E01664,agency,NovaCorp-Origin,WorkdayHR,36.0,220,False,,,,,,,,,,,False,0,0,2025-12-31,3.14,2.53,2.1,3.26,2.85,3.38,4.75,4.44,2.9525,1.7125,2.4925,3.0549999999999997,3.2175,2.9025,4.555,3.9825,-0.25057142857142833,0.08542857142857138,-0.2071428571428571,0.1422857142857142,-0.3391428571428571,0.014571428571428515,0.17428571428571443,0.21685714285714286,5.0,4.0,0.19999999999999996,1.0,True,0.0,3.30625,3.1087499999999997,-0.02042857142857139,3.0,4.0,3.3333333333333335,4.0,79.0,69.06666666666666,77.8,1.0,True,False,1.0,0.0,1.2000000000000028,1.0,3.0,0.0,0.0,2.283333333333333,0,102400.0,0.7216796875,0.96,0.050000000000000044,0,18.333333333333332,0
E05021,Eric Allen,2007-11-11,,active,Retail Banking,Management,1,Coordinator,108200.0,1.07,Male,50-54,Anglo-Australian,Full-time,False,False,E01657,agency,NovaCorp-Origin,WorkdayHR,38.0,220,False,,,,,,,,,,,False,0,0,2025-12-31,3.76,3.91,3.21,4.62,3.87,5.0,3.61,3.0,4.1739999999999995,4.116,3.536,4.004,3.714,4.676,3.478,3.182,-0.10600000000000023,-0.10699999999999985,-0.11500000000000003,0.4919999999999999,0.192,-0.04299999999999997,0.03600000000000003,-0.12700000000000006,5.0,5.0,0.0,0.0,True,0.0,3.8725,3.86,0.02774999999999997,3.0,3.0,3.3333333333333335,3.0,63.4,69.23333333333333,63.0,0.0,False,False,1.0,0.0,0.3999999999999986,0.0,13.0,0.15384615384615385,0.0,4.058833333333333,0,101300.0,1.0681145113524186,0.96,0.1100000000000001,0,18.333333333333332,0
E05022,David Andrews DDS,2007-11-11,,active,Corporate Operations,Corporate-Support,2,"Manager, Corporate Operations",144000.0,0.93,Male,55-59,Southeast Asian,Full-time,False,True,E01502,graduate,NovaCorp-Origin,WorkdayHR,71.0,220,False,,,,,,,,,,,False,0,0,2025-12-31,2.53,3.5,2.1,2.3,4.27,3.03,2.69,2.14,2.602,3.9299999999999997,2.948,2.75,3.6399999999999997,3.5159999999999996,2.162,2.368,-0.027000000000000045,-0.17699999999999996,-0.308,-0.041000000000000016,0.3839999999999999,0.25699999999999995,0.12599999999999997,-0.026999999999999958,5.0,5.0,0.0,0.0,True,0.0,2.8200000000000003,2.9894999999999996,0.023374999999999965,3.0,4.0,3.3333333333333335,4.0,68.4,59.53333333333334,69.5,0.0,False,False,1.0,0.0,-1.0999999999999943,1.0,9.0,0.1111111111111111,0.1111111111111111,2.865666666666667,0,131800.0,1.0925644916540211,0.91,0.020000000000000018,0,18.333333333333332,0
E05023,Amanda Schneider,2007-11-13,,active,Retail Banking,Technology,1,Junior Developer,83100.0,1.06,Female,50-54,Anglo-Australian,Full-time,False,False,E04695,agency,NovaCorp-Origin,WorkdayHR,41.0,220,False,,,,,,,,,,,False,0,0,2025-12-31,4.12,5.0,3.09,5.0,4.83,4.89,3.93,3.47,4.71,4.82,3.3775,4.745,4.9175,4.390000000000001,4.015000000000001,3.6125,-0.23428571428571437,0.12342857142857144,-0.06314285714285717,-0.014285714285714285,-0.044857142857142866,0.11314285714285696,-0.23028571428571415,-0.06028571428571437,5.0,4.0,0.19999999999999996,1.0,True,0.0,4.29125,4.3234375,-0.0513214285714286,3.0,3.0,3.0,3.0,66.2,55.43333333333334,48.3,0.0,False,False,1.0,0.0,17.900000000000006,0.0,13.0,0.07692307692307693,0.15384615384615385,3.043615384615385,0,101300.0,0.8203356367226061,0.96,0.10000000000000009,0,18.333333333333332,0
E05024,Phillip Johnson,2007-11-15,,active,Technology,Operations-Processing,3,"Senior Manager, Technology",240600.0,0.92,Male,40-44,East Asian,Part-time,False,False,E01666,agency,NovaCorp-Origin,WorkdayHR,32.0,220,False,,,,,,,,,,,False,0,0,2025-12-31,3.93,2.24,4.3,2.86,3.14,2.3,1.26,1.44,3.6025,2.0375,3.4275,2.07,2.265,1.7175,1.67,2.075,-0.06099999999999976,-0.0029999999999997585,0.3369999999999999,0.584,0.516,0.16899999999999996,-0.22199999999999998,-0.2599999999999998,5.0,4.0,0.19999999999999996,1.0,False,1.0,2.6837500000000003,2.358125,0.13250000000000006,3.0,3.0,2.6666666666666665,3.0,53.5,51.300000000000004,63.1,0.0,False,False,1.0,0.0,-9.600000000000001,0.0,7.0,0.0,0.0,4.252083333333333,0,192650.0,1.2488969634051388,0.94,-0.019999999999999907,0,18.333333333333332,0
E05025,Kevin Williams,2007-11-15,,active,Risk & Compliance,Corporate-Support,4,"Director, Risk & Compliance",333300.0,1.04,Male,50-54,South Asian,Fixed-term,False,False,E00076,agency,NovaCorp-Origin,WorkdayHR,18.0,220,False,,,,,,,,,,,False,0,0,2025-12-31,4.21,3.75,5.0,5.0,3.08,4.57,3.83,2.98,4.32,4.266,4.1579999999999995,3.9840000000000004,3.146,4.168,3.092,3.472,-0.09500000000000011,-0.10800000000000001,0.5029999999999999,0.36899999999999994,-0.002999999999999936,0.1790000000000001,0.14600000000000007,-0.12399999999999993,5.0,5.0,0.0,0.0,True,0.0,4.052499999999999,3.82575,0.10837500000000001,3.0,5.0,3.6666666666666665,2.0,83.8,64.93333333333334,44.5,0.0,False,False,1.0,3.0,39.3,1.0,3.0,0.0,0.0,2.816388888888889,0,288050.0,1.1570907828501997,0.975,0.06500000000000006,0,18.333333333333332,0
E05026,Caroline Mason,2007-11-16,,active,Corporate Operations,Management,2,"Manager, Corporate Operations",141500.0,1.06,Female,55-59,European (non-Anglo),Full-time,False,True,E12826,direct,NovaCorp-Origin,WorkdayHR,29.0,220,False,,,,,,,,,,,False,0,0,2025-12-31,4.05,3.85,1.23,1.72,2.65,1.0,2.16,2.19,3.7039999999999997,2.9240000000000004,1.5699999999999998,1.834,2.822,2.294,1.4280000000000002,2.656,0.16700000000000018,0.376,0.01200000000000001,-0.148,-0.13600000000000004,-0.46499999999999986,0.279,-0.221,5.0,5.0,0.0,0.0,True,0.0,2.3562500000000006,2.404,-0.01699999999999996,3.0,3.0,3.3333333333333335,3.0,66.1,68.39999999999999,70.4,0.0,False,False,1.0,0.0,-4.300000000000011,0.0,10.0,0.1,0.1,3.3885625,0,131800.0,1.0735963581183612,0.91,0.15000000000000002,0,18.333333333333332,0
E05028,Mindy Davenport,2007-11-17,,active,Insurance,Operations-Processing,1,Senior Analyst,122800.0,0.91,Female,35-39,Anglo-Australian,Part-time,False,True,E00385,referral,NovaCorp-Origin,WorkdayHR,36.0,220,False,,,,,,,,,,,False,0,0,2025-12-31,2.42,3.13,2.61,2.05,1.78,1.6,2.68,3.2,3.19,3.66,2.5780000000000003,2.0100000000000002,1.6019999999999999,2.04,2.2399999999999998,3.036,-0.457,0.005999999999999961,0.37199999999999994,-0.21000000000000005,0.012999999999999946,-0.3049999999999999,0.19899999999999998,0.01700000000000017,5.0,5.0,0.0,0.0,True,0.0,2.43375,2.5445,-0.045624999999999985,3.0,3.0,4.0,5.0,60.7,77.86666666666667,90.5,1.0,True,False,1.0,-2.0,-29.799999999999997,0.0,1.0,0.0,0.0,3.19,0,102500.0,1.1980487804878048,0.96,-0.04999999999999993,0,18.333333333333332,0
